index,id,file_name,file_index,img_type,time_utc,minute_offsets,episode_id,event_id,event_type,llcrnrlat,llcrnrlon,urcrnrlat,urcrnrlon,proj,size_x,size_y,height_m,width_m,data_min,data_max,pct_missing
29234,S828171,ir069/2019/SEVIR_IR069_STORMEVENTS_2019_0101_0630.h5,10,ir069,6/20/2019 2:44,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,137811,828171,Thunderstorm Wind,45.87664037,-109.2280793,49.67012467,-104.7001158,#NAME?,192,192,384000,384000,-67.13161469,-24.58494377,0
72333,S828171,lght/2019/SEVIR_LGHT_ALLEVENTS_2019_0601_0701.h5,0,lght,6/20/2019 2:44,,137811,828171,Thunderstorm Wind,45.87664037,-109.2280793,49.67012467,-104.7001158,#NAME?,48,48,384000,384000,0,338387,0
22411,S834904,ir107/2019/SEVIR_IR107_STORMEVENTS_2019_0101_0630.h5,11,ir107,6/20/2019 1:11,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,138816,834904,Thunderstorm Wind,34.36234201,-88.85515342,37.35817328,-84.10183871,#NAME?,192,192,384000,384000,-71.39279175,23.42873192,0
29235,S834904,ir069/2019/SEVIR_IR069_STORMEVENTS_2019_0101_0630.h5,11,ir069,6/20/2019 1:11,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,138816,834904,Thunderstorm Wind,34.36234201,-88.85515342,37.35817328,-84.10183871,#NAME?,192,192,384000,384000,-72.33654785,-16.88690948,0
72399,S834904,lght/2019/SEVIR_LGHT_ALLEVENTS_2019_0601_0701.h5,0,lght,6/20/2019 1:11,,138816,834904,Thunderstorm Wind,34.36234201,-88.85515342,37.35817328,-84.10183871,#NAME?,48,48,384000,384000,0,354019,0
22414,S818063,ir107/2019/SEVIR_IR107_STORMEVENTS_2019_0101_0630.h5,14,ir107,4/20/2019 9:33,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,135589,818063,Heavy Rain,36.79930219,-88.43059386,39.76503811,-83.47941171,#NAME?,192,192,384000,384000,-47.76596832,5.253693581,0
29238,S818063,ir069/2019/SEVIR_IR069_STORMEVENTS_2019_0101_0630.h5,14,ir069,4/20/2019 9:33,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,135589,818063,Heavy Rain,36.79930219,-88.43059386,39.76503811,-83.47941171,#NAME?,192,192,384000,384000,-48.82478714,-16.31290627,0
22416,S812424,ir107/2019/SEVIR_IR107_STORMEVENTS_2019_0101_0630.h5,16,ir107,5/11/2019 22:39,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,135464,812424,Heavy Rain,33.08529045,-119.9327913,37.16808191,-116.6372645,#NAME?,192,192,384000,384000,-54.11824799,39.27747726,0
29240,S812424,ir069/2019/SEVIR_IR069_STORMEVENTS_2019_0101_0630.h5,16,ir069,5/11/2019 22:39,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,135464,812424,Heavy Rain,33.08529045,-119.9327913,37.16808191,-116.6372645,#NAME?,192,192,384000,384000,-57.98373413,-26.64121437,0
22436,S809605,ir107/2019/SEVIR_IR107_STORMEVENTS_2019_0101_0630.h5,36,ir107,4/17/2019 23:23,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,135083,809605,Hail,37.34589462,-96.7556044,40.66402598,-92.13912846,#NAME?,192,192,384000,384000,-67.70632172,27.24744606,0
29260,S809605,ir069/2019/SEVIR_IR069_STORMEVENTS_2019_0101_0630.h5,36,ir069,4/17/2019 23:23,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,135083,809605,Hail,37.34589462,-96.7556044,40.66402598,-92.13912846,#NAME?,192,192,384000,384000,-67.590065,-20.17634964,0
22441,S831671,ir107/2019/SEVIR_IR107_STORMEVENTS_2019_0101_0630.h5,41,ir107,5/11/2019 23:00,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,137992,831671,Flash Flood,30.4554987,-91.91492112,33.59874575,-87.52657051,#NAME?,192,192,384000,384000,-74.3166275,20.00702477,0
29265,S831671,ir069/2019/SEVIR_IR069_STORMEVENTS_2019_0101_0630.h5,41,ir069,5/11/2019 23:00,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,137992,831671,Flash Flood,30.4554987,-91.91492112,33.59874575,-87.52657051,#NAME?,192,192,384000,384000,-74.07735443,-19.36081886,0
22456,S836573,ir107/2019/SEVIR_IR107_STORMEVENTS_2019_0101_0630.h5,56,ir107,6/20/2019 0:49,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,138072,836573,Hail,31.80810601,-97.4082384,35.1644056,-93.15813366,#NAME?,192,192,384000,384000,-82.639328,28.05195045,0
29280,S836573,ir069/2019/SEVIR_IR069_STORMEVENTS_2019_0101_0630.h5,56,ir069,6/20/2019 0:49,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,138072,836573,Hail,31.80810601,-97.4082384,35.1644056,-93.15813366,#NAME?,192,192,384000,384000,-83.76889038,-17.32986069,0
72421,S836573,lght/2019/SEVIR_LGHT_ALLEVENTS_2019_0601_0701.h5,0,lght,6/20/2019 0:49,,138072,836573,Hail,31.80810601,-97.4082384,35.1644056,-93.15813366,#NAME?,48,48,384000,384000,0,352424,0
22465,S813314,ir107/2019/SEVIR_IR107_STORMEVENTS_2019_0101_0630.h5,65,ir107,4/19/2019 12:00,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,135535,813314,Thunderstorm Wind,32.7710549,-85.75154532,35.63771988,-80.98731611,#NAME?,192,192,384000,384000,-65.95322418,15.85549545,0
29289,S813314,ir069/2019/SEVIR_IR069_STORMEVENTS_2019_0101_0630.h5,65,ir069,4/19/2019 12:00,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,135535,813314,Thunderstorm Wind,32.7710549,-85.75154532,35.63771988,-80.98731611,#NAME?,192,192,384000,384000,-66.04270935,-21.80970383,0
22469,S830588,ir107/2019/SEVIR_IR107_STORMEVENTS_2019_0101_0630.h5,69,ir107,6/20/2019 4:04,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,138151,830588,Flash Flood,39.00015782,-83.45071705,41.72220982,-78.09808547,#NAME?,192,192,384000,384000,-66.50080109,15.88483524,0
29293,S830588,ir069/2019/SEVIR_IR069_STORMEVENTS_2019_0101_0630.h5,69,ir069,6/20/2019 4:04,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,138151,830588,Flash Flood,39.00015782,-83.45071705,41.72220982,-78.09808547,#NAME?,192,192,384000,384000,-67.13658142,-26.45517349,0
72347,S830588,lght/2019/SEVIR_LGHT_ALLEVENTS_2019_0601_0701.h5,0,lght,6/20/2019 4:04,,138151,830588,Flash Flood,39.00015782,-83.45071705,41.72220982,-78.09808547,#NAME?,48,48,384000,384000,0,283489,0
22473,S819612,ir107/2019/SEVIR_IR107_STORMEVENTS_2019_0101_0630.h5,73,ir107,4/17/2019 23:55,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,136630,819612,Hail,29.32777169,-101.2923251,32.8340869,-97.31568916,#NAME?,192,192,384000,384000,-70.96585083,35.69135666,0
29297,S819612,ir069/2019/SEVIR_IR069_STORMEVENTS_2019_0101_0630.h5,73,ir069,4/17/2019 23:55,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,136630,819612,Hail,29.32777169,-101.2923251,32.8340869,-97.31568916,#NAME?,192,192,384000,384000,-71.80960846,-11.47502041,0
22475,S818820,ir107/2019/SEVIR_IR107_STORMEVENTS_2019_0101_0630.h5,75,ir107,4/18/2019 22:15,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,136422,818820,Thunderstorm Wind,29.7592151,-91.11040754,32.87265796,-86.73155985,#NAME?,192,192,384000,384000,-69.43518829,14.37601852,0
29299,S818820,ir069/2019/SEVIR_IR069_STORMEVENTS_2019_0101_0630.h5,75,ir069,4/18/2019 22:15,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,136422,818820,Thunderstorm Wind,29.7592151,-91.11040754,32.87265796,-86.73155985,#NAME?,192,192,384000,384000,-69.46981812,-17.12967491,0
22477,S821264,ir107/2019/SEVIR_IR107_STORMEVENTS_2019_0101_0630.h5,77,ir107,4/19/2019 20:10,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,136875,821264,Tornado,34.53475664,-83.51697045,37.28800875,-78.54014334,#NAME?,192,192,384000,384000,-66.10048676,18.22483063,0
29301,S821264,ir069/2019/SEVIR_IR069_STORMEVENTS_2019_0101_0630.h5,77,ir069,4/19/2019 20:10,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,136875,821264,Tornado,34.53475664,-83.51697045,37.28800875,-78.54014334,#NAME?,192,192,384000,384000,-66.4283371,-11.86812592,0
22478,S816799,ir107/2019/SEVIR_IR107_STORMEVENTS_2019_0101_0630.h5,78,ir107,5/1/2019 2:10,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,136054,816799,Thunderstorm Wind,35.46466218,-95.15131495,38.7221381,-90.58868418,#NAME?,192,192,384000,384000,-78.76226807,15.2754879,0
29302,S816799,ir069/2019/SEVIR_IR069_STORMEVENTS_2019_0101_0630.h5,78,ir069,5/1/2019 2:10,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,136054,816799,Thunderstorm Wind,35.46466218,-95.15131495,38.7221381,-90.58868418,#NAME?,192,192,384000,384000,-77.64221191,-24.12172699,0
22486,S818832,ir107/2019/SEVIR_IR107_STORMEVENTS_2019_0101_0630.h5,86,ir107,5/1/2019 22:30,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,136424,818832,Thunderstorm Wind,34.42712728,-89.4618796,37.44911882,-84.72864608,#NAME?,192,192,384000,384000,-68.57639313,24.39459801,0
29310,S818832,ir069/2019/SEVIR_IR069_STORMEVENTS_2019_0101_0630.h5,86,ir069,5/1/2019 22:30,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,136424,818832,Thunderstorm Wind,34.42712728,-89.4618796,37.44911882,-84.72864608,#NAME?,192,192,384000,384000,-70.68682098,-18.54444504,0
22494,S822495,ir107/2019/SEVIR_IR107_STORMEVENTS_2019_0101_0630.h5,94,ir107,5/1/2019 6:19,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,137066,822495,Thunderstorm Wind,33.69531641,-95.70976394,36.98004684,-91.28250418,#NAME?,192,192,384000,384000,-75.65522003,14.5243969,0
29318,S822495,ir069/2019/SEVIR_IR069_STORMEVENTS_2019_0101_0630.h5,94,ir069,5/1/2019 6:19,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,137066,822495,Thunderstorm Wind,33.69531641,-95.70976394,36.98004684,-91.28250418,#NAME?,192,192,384000,384000,-75.05011749,-18.30892754,0
22495,S820565,ir107/2019/SEVIR_IR107_STORMEVENTS_2019_0101_0630.h5,95,ir107,4/19/2019 13:14,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,136717,820565,Thunderstorm Wind,29.0508389,-86.47576888,31.97224078,-81.97341703,#NAME?,192,192,384000,384000,-66.97596741,19.4244709,0
29319,S820565,ir069/2019/SEVIR_IR069_STORMEVENTS_2019_0101_0630.h5,95,ir069,4/19/2019 13:14,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,136717,820565,Thunderstorm Wind,29.0508389,-86.47576888,31.97224078,-81.97341703,#NAME?,192,192,384000,384000,-67.07046509,-9.40802002,0
22498,S819175,ir107/2019/SEVIR_IR107_STORMEVENTS_2019_0101_0630.h5,98,ir107,5/12/2019 0:47,-123:-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117,136082,819175,Thunderstorm Wind,32.52273027,-83.49728087,35.28837218,-78.66633864,#NAME?,192,192,384000,384000,-69.58708191,22.04924011,0
29322,S819175,ir069/2019/SEVIR_IR069_STORMEVENTS_2019_0101_0630.h5,98,ir069,5/12/2019 0:47,-123:-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117,136082,819175,Thunderstorm Wind,32.52273027,-83.49728087,35.28837218,-78.66633864,#NAME?,192,192,384000,384000,-70.39273071,-25.77030945,0
22499,S840677,ir107/2019/SEVIR_IR107_STORMEVENTS_2019_0101_0630.h5,99,ir107,4/17/2019 14:06,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,139778,840677,Hail,42.35375637,-97.9513573,45.7142974,-93.01022437,#NAME?,192,192,384000,384000,-70.79832458,15.967659,0
29323,S840677,ir069/2019/SEVIR_IR069_STORMEVENTS_2019_0101_0630.h5,99,ir069,4/17/2019 14:06,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,139778,840677,Hail,42.35375637,-97.9513573,45.7142974,-93.01022437,#NAME?,192,192,384000,384000,-70.33541107,-29.45579147,0
22503,S845862,ir107/2019/SEVIR_IR107_STORMEVENTS_2019_0101_0630.h5,103,ir107,4/18/2019 21:33,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,135643,845862,Thunderstorm Wind,31.32821001,-91.09695905,34.43376531,-86.62728695,#NAME?,192,192,384000,384000,-69.41400146,13.75732613,0
29327,S845862,ir069/2019/SEVIR_IR069_STORMEVENTS_2019_0101_0630.h5,103,ir069,4/18/2019 21:33,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,135643,845862,Thunderstorm Wind,31.32821001,-91.09695905,34.43376531,-86.62728695,#NAME?,192,192,384000,384000,-69.20037842,-25.97250557,0
22506,S818784,ir107/2019/SEVIR_IR107_STORMEVENTS_2019_0101_0630.h5,106,ir107,4/18/2019 3:53,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,135807,818784,Flood,31.6916397,-99.49864034,35.12722476,-95.33935439,#NAME?,192,192,384000,384000,-70.88230896,17.47054291,0
29330,S818784,ir069/2019/SEVIR_IR069_STORMEVENTS_2019_0101_0630.h5,106,ir069,4/18/2019 3:53,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,135807,818784,Flood,31.6916397,-99.49864034,35.12722476,-95.33935439,#NAME?,192,192,384000,384000,-71.48297119,-14.51240921,0
22514,S809209,ir107/2019/SEVIR_IR107_STORMEVENTS_2019_0101_0630.h5,114,ir107,4/18/2019 18:30,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,135035,809209,Flash Flood,43.35127037,-93.99540459,46.54274442,-88.74473981,#NAME?,192,192,384000,384000,-41.01292419,11.57582664,0
29339,S809209,ir069/2019/SEVIR_IR069_STORMEVENTS_2019_0101_0630.h5,115,ir069,4/18/2019 18:30,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,135035,809209,Flash Flood,43.35127037,-93.99540459,46.54274442,-88.74473981,#NAME?,192,192,384000,384000,-49.21107864,-24.08693695,0
22522,S812847,ir107/2019/SEVIR_IR107_STORMEVENTS_2019_0101_0630.h5,122,ir107,3/13/2019 6:40,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,135505,812847,Thunderstorm Wind,30.9660824,-101.9376076,34.49206315,-97.91274974,#NAME?,192,192,384000,384000,-68.82707214,12.02669048,0
29347,S812847,ir069/2019/SEVIR_IR069_STORMEVENTS_2019_0101_0630.h5,123,ir069,3/13/2019 6:40,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,135505,812847,Thunderstorm Wind,30.9660824,-101.9376076,34.49206315,-97.91274974,#NAME?,192,192,384000,384000,-69.21590424,-13.65373325,0
22529,S841906,ir107/2019/SEVIR_IR107_STORMEVENTS_2019_0101_0630.h5,129,ir107,6/20/2019 18:25,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,139567,841906,Thunderstorm Wind,32.42524176,-85.56417633,35.28556646,-80.81649072,#NAME?,192,192,384000,384000,-71.9335556,30.49063492,0
29354,S841906,ir069/2019/SEVIR_IR069_STORMEVENTS_2019_0101_0630.h5,130,ir069,6/20/2019 18:25,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,139567,841906,Thunderstorm Wind,32.42524176,-85.56417633,35.28556646,-80.81649072,#NAME?,192,192,384000,384000,-75.4287262,-11.55892181,0
72497,S841906,lght/2019/SEVIR_LGHT_ALLEVENTS_2019_0601_0701.h5,0,lght,6/20/2019 18:25,,139567,841906,Thunderstorm Wind,32.42524176,-85.56417633,35.28556646,-80.81649072,#NAME?,48,48,384000,384000,0,106154,0
22542,S813205,ir107/2019/SEVIR_IR107_STORMEVENTS_2019_0101_0630.h5,142,ir107,3/13/2019 22:23,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,135532,813205,Flood,39.85306517,-101.5854911,43.35817056,-97.0362449,#NAME?,192,192,384000,384000,-50.77897263,12.99470329,0
29367,S813205,ir069/2019/SEVIR_IR069_STORMEVENTS_2019_0101_0630.h5,143,ir069,3/13/2019 22:23,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,135532,813205,Flood,39.85306517,-101.5854911,43.35817056,-97.0362449,#NAME?,192,192,384000,384000,-52.46468735,-18.20164299,0
22544,S814686,ir107/2019/SEVIR_IR107_STORMEVENTS_2019_0101_0630.h5,144,ir107,4/16/2019 23:05,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,135785,814686,Tornado,33.57468171,-119.2815539,37.64122949,-115.9416698,#NAME?,192,192,384000,384000,-40.7297287,32.36100006,0
29369,S814686,ir069/2019/SEVIR_IR069_STORMEVENTS_2019_0101_0630.h5,145,ir069,4/16/2019 23:05,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,135785,814686,Tornado,33.57468171,-119.2815539,37.64122949,-115.9416698,#NAME?,192,192,384000,384000,-43.45421982,-13.86994076,0
22573,S816828,ir107/2019/SEVIR_IR107_STORMEVENTS_2019_0101_0630.h5,173,ir107,4/18/2019 12:00,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,134830,816828,Heavy Rain,35.62396575,-98.61944112,39.01864381,-94.20199226,#NAME?,192,192,384000,384000,-56.54690933,11.20199871,0
29398,S816828,ir069/2019/SEVIR_IR069_STORMEVENTS_2019_0101_0630.h5,174,ir069,4/18/2019 12:00,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,134830,816828,Heavy Rain,35.62396575,-98.61944112,39.01864381,-94.20199226,#NAME?,192,192,384000,384000,-57.37033081,-25.09778023,0
